id,age,dist,income,gender,marital_status,target
3010,66,6.237545476,"175 - 199,999",F,M,0
3011,86,4.440759242,,M,,0
3012,88,2.16452838,"40-49,999",F,S,0
3013,65,1.031046747,,F,S,0
3014,82,1.927308595,"200 - 249,999",M,M,0
3015,66,7.184933791,"50-59,999",M,S,0
3016,89,4.732776408,"70-79,999",M,M,0
3017,70,13.44473809,"60-69,999",M,M,0
3018,68,4.007266442,"90-99,999",F,S,0
3019,78,3.438794384,"90-99,999",F,M,0
3020,90,5.934713436,,M,M,0
3021,76,8.816419961,"90-99,999",F,M,0
3022,87,0.393114271,"20-29,999",F,M,0
3023,70,3.239111216,"10-19,999",F,S,0
3024,76,17.79091406,"100-149,999",M,,0
3025,74,10.73869207,"100-149,999",F,M,0
3026,81,14.05097359,"20-29,999",F,M,0
3027,83,3.416829908,"50-59,999",M,M,0
3028,67,2.037658356,250k+,M,S,0
3029,80,7.846608826,"60-69,999",M,M,0
3030,66,8.287720076,"70-79,999",F,S,0
3031,73,4.554972496,"10-19,999",F,S,0
3032,73,2.234415968,"90-99,999",F,M,0
3033,66,4.09304236,"40-49,999",F,M,0
3034,79,2.71891344,"50-59,999",M,M,0
3035,68,6.432141367,"50-59,999",F,M,0
3036,66,13.99683233,,F,S,0
3037,71,17.29830424,"90-99,999",M,M,0
3038,74,8.826338496,"40-49,999",F,S,0
3039,71,9.412709286,,M,M,0
3040,90,7.812045663,"40-49,999",M,M,0
3041,81,10.86381786,"175 - 199,999",M,M,0
3042,76,6.533291043,"100-149,999",F,M,0
3043,79,2.896256053,"30-39,999",M,M,0
3044,77,3.819720526,"10-19,999",M,M,0
3045,75,29.39390692,"30-39,999",F,M,0
3046,69,6.268372618,"100-149,999",F,M,0
3047,69,6.806849273,"50-59,999",F,S,0
3048,71,1.865154886,"150 - 174,999",F,M,0
3049,76,6.371609649,,F,,0
3050,65,2.38259174,"40-49,999",M,M,0
3051,92,10.0682396,"70-79,999",M,S,0
3052,74,12.88583502,"70-79,999",F,M,0
3053,67,18.17823031,"175 - 199,999",F,M,0
3054,77,17.83795115,"10-19,999",M,S,0
3055,67,5.72192692,"50-59,999",M,M,0
3056,92,5.78824395,Under $10k,F,M,0
3057,90,6.570821598,"30-39,999",F,M,0
3058,72,7.960658561,250k+,F,M,0
3059,69,4.929140536,"20-29,999",M,S,0
3060,76,8.942815011,,M,,0
3061,80,3.394980812,"60-69,999",F,S,0
3062,65,4.629208311,"10-19,999",M,S,0
3063,65,17.86173919,"70-79,999",F,S,0
3064,72,9.777815259,"10-19,999",F,S,0
3065,74,3.713191856,"50-59,999",F,S,0
3066,74,7.686017114,"60-69,999",M,M,0
3067,76,3.408887703,Under $10k,F,M,0
3068,78,13.21106549,"10-19,999",F,M,0
3069,65,8.856297367,"90-99,999",F,M,0
3070,74,4.611956881,"50-59,999",F,M,0
3071,84,14.49059585,"10-19,999",F,M,0
3072,66,1.86973066,"40-49,999",M,M,0
3073,75,6.668447207,"90-99,999",F,M,0
3074,74,8.101236831,"90-99,999",M,M,0
3075,70,4.935651982,"10-19,999",F,S,0
3076,75,5.597132156,"90-99,999",M,M,0
3077,77,1.337642788,"200 - 249,999",M,M,0
3078,71,2.429789005,"100-149,999",F,M,0
3079,73,10.89582088,"50-59,999",F,S,0
3080,66,12.44952267,,F,M,0
3081,68,8.876552596,"50-59,999",F,M,0
3082,88,1.658795491,"200 - 249,999",M,M,0
3083,76,4.267473822,"90-99,999",M,M,0
3084,67,5.730785589,"20-29,999",M,S,0
3085,66,6.110379927,"100-149,999",M,S,0
3086,68,24.31749247,"10-19,999",M,M,0
3087,82,1.386762613,"60-69,999",M,M,1
3088,71,5.923070066,"50-59,999",F,M,1
3089,71,2.426679458,"10-19,999",F,M,1
3090,69,3.675140524,"90-99,999",F,M,1
3091,80,4.054399649,"70-79,999",M,M,1
3092,72,4.450284872,,M,M,1
3093,85,3.212654085,"90-99,999",F,M,1
3094,67,2.081221977,"20-29,999",F,S,1
3095,88,0.265852338,"40-49,999",F,M,0
3096,68,11.13481283,"20-29,999",F,S,0
3097,67,8.60055577,"50-59,999",M,S,0
3098,84,15.54904273,"100-149,999",F,M,0
3099,88,3.404019221,"30-39,999",M,M,0
3100,65,28.92417098,"60-69,999",F,S,0
3101,77,4.337613887,"90-99,999",M,,0
3102,74,2.716138838,"40-49,999",M,S,0
3103,76,3.58249605,"60-69,999",M,M,0
3104,77,19.67797237,Under $10k,F,M,0
3105,87,4.372856908,"100-149,999",M,M,0
3106,70,4.749676135,"30-39,999",F,S,0
3107,66,8.880160706,"175 - 199,999",F,M,0
3108,69,4.851025856,"10-19,999",F,S,0
3109,71,3.159136337,"30-39,999",M,M,0
3110,79,1.797557878,"200 - 249,999",F,M,0
3111,81,7.886887283,"40-49,999",M,M,0
3112,77,19.56128781,"30-39,999",F,M,1
3113,76,17.24021149,"20-29,999",F,M,1
3114,82,4.759744659,"100-149,999",M,M,1
3115,73,6.415550273,"70-79,999",F,M,1
3116,78,4.231668027,"50-59,999",M,M,1
3117,74,13.03099821,"10-19,999",M,M,1
3118,77,1.217429052,"20-29,999",F,S,1
3119,82,11.95242975,"40-49,999",M,M,1
3120,78,28.02116497,"50-59,999",F,S,0
3121,70,4.837617249,"175 - 199,999",M,M,0
3122,90,16.2246896,"10-19,999",F,S,0
3123,84,17.70533954,,M,,0
3124,67,5.730632539,"20-29,999",F,M,0
3125,72,14.02054125,"50-59,999",M,M,0
3126,71,27.99331504,"100-149,999",M,M,0
3127,71,14.05938549,"70-79,999",F,M,0
3128,70,25.88120748,250k+,M,M,0
3129,67,6.742263148,"100-149,999",F,M,0
3130,65,9.285695188,"40-49,999",M,S,0
3131,77,5.719637324,"100-149,999",F,M,0
3132,76,1.0212344,"20-29,999",F,S,0
3133,77,6.124475387,"10-19,999",F,S,0
3134,74,3.600304846,"60-69,999",M,M,0
3135,91,1.555791576,"60-69,999",M,S,1
3136,87,4.64332216,"70-79,999",F,M,1
3137,74,1.70150597,"30-39,999",M,M,1
3138,75,2.224749027,"50-59,999",F,M,1
3139,84,9.272607864,"10-19,999",M,S,1
3140,91,1.477764418,"90-99,999",F,M,1
3141,86,4.242442638,"30-39,999",M,S,1
3142,85,3.570688259,"40-49,999",F,M,1
3143,84,4.31676058,"30-39,999",F,M,0
3144,73,14.25393705,"30-39,999",F,S,0
3145,74,22.65912464,"90-99,999",M,M,0
3146,79,1.296910611,"150 - 174,999",M,M,0
3147,75,8.353022288,"60-69,999",F,,0
3148,90,1.379297761,"10-19,999",F,S,0
3149,65,10.1547971,"30-39,999",F,M,0
3150,91,17.24340968,"60-69,999",F,S,0
3151,68,8.5015825,"100-149,999",M,M,0
3152,88,9.96858315,Under $10k,F,S,0
3153,68,14.02323416,"90-99,999",M,M,0
3154,77,22.7707818,,F,M,0
3155,65,7.001371945,,M,,0
3156,68,12.37157805,"90-99,999",F,M,0
3157,67,1.453674117,"30-39,999",M,M,0
3158,75,7.825608821,"100-149,999",M,M,0
3159,89,6.956228525,"30-39,999",F,M,0
3160,72,17.23365502,"100-149,999",F,M,0
3161,73,11.27938769,"60-69,999",F,M,1
3162,94,5.003460488,,F,,1
3163,91,1.807547723,"30-39,999",F,M,1
3164,68,0.449905836,"60-69,999",F,S,1
3165,83,16.76470638,"10-19,999",F,M,1
3166,85,2.673709611,"40-49,999",M,M,1
3167,72,11.87762871,"90-99,999",M,S,1
3168,67,4.56843139,"100-149,999",M,M,1
3169,75,11.05131884,,F,,0
3170,67,7.096230896,"100-149,999",M,M,0
3171,93,28.25225308,"60-69,999",M,S,0
3172,74,17.17316907,"50-59,999",M,S,0
3173,67,7.007156197,"100-149,999",F,S,0
3174,67,8.276135061,"90-99,999",F,M,1
3175,83,7.249217932,"70-79,999",F,M,1
3176,69,7.133495934,"90-99,999",M,M,1
3177,74,10.90193368,"60-69,999",M,S,1
3178,78,1.2131095,"100-149,999",F,S,1
3179,90,8.650075621,"50-59,999",M,M,1
3180,73,2.948919576,"40-49,999",F,S,1
3181,82,10.90414112,"20-29,999",M,M,1
3182,75,5.988689668,"100-149,999",M,M,0
3183,65,8.780826984,"50-59,999",F,S,0
3184,83,11.92514914,"70-79,999",M,M,0
3185,69,9.366493942,"200 - 249,999",F,M,0
3186,67,15.43623663,"90-99,999",M,M,0
3187,71,21.79605719,"90-99,999",F,M,0
3188,74,17.35128781,"200 - 249,999",M,M,0
3189,69,5.03869675,"175 - 199,999",F,M,0
3190,68,2.672889054,"10-19,999",F,S,0
3191,65,3.964815038,"30-39,999",M,S,0
3192,67,7.723113947,"20-29,999",F,S,0
3193,73,6.083346357,"100-149,999",M,M,0
3194,67,2.412043417,"175 - 199,999",F,S,0
3195,77,4.755874229,"10-19,999",F,S,0
3196,69,9.085448623,"90-99,999",F,S,0
3197,71,3.360940121,"90-99,999",M,M,0
3198,78,3.80063256,"50-59,999",F,M,0
3199,83,11.55859689,"100-149,999",M,M,1
3200,92,4.607146903,"60-69,999",M,M,1
3201,74,6.03592439,"40-49,999",M,M,1
3202,82,0.552470422,"50-59,999",F,M,1
3203,67,6.257540751,"175 - 199,999",M,M,1
3204,91,2.251022416,"100-149,999",M,M,1
3205,76,4.188921574,"20-29,999",F,S,1
3206,88,1.526365989,"40-49,999",F,S,0
3207,68,21.99062111,"10-19,999",M,,0
3208,78,8.78066387,"90-99,999",F,M,0
3209,65,3.15529541,"90-99,999",F,M,0
3210,84,25.59096902,"20-29,999",F,M,0
3211,68,26.25962104,"50-59,999",F,S,0
3212,80,8.265866913,"150 - 174,999",F,M,0
3213,68,9.721598673,"50-59,999",M,M,0
3214,80,5.057206971,"40-49,999",F,M,0
3215,65,13.82527964,"150 - 174,999",F,M,0
3216,70,7.861261042,250k+,M,M,0
3217,65,4.26056544,Under $10k,M,S,0
3218,81,26.74437029,"10-19,999",M,S,0
3219,68,11.61415639,,F,M,0
3220,78,18.56081252,"20-29,999",M,S,1
3221,73,1.133359956,"60-69,999",M,M,1
3222,90,1.771255709,"40-49,999",F,M,1
3223,69,9.032812651,"20-29,999",F,M,1
3224,82,6.731093179,"30-39,999",F,S,1
3225,77,12.54819579,"90-99,999",M,M,1
3226,69,2.082385351,"90-99,999",M,M,1
3227,69,18.94757211,"10-19,999",F,M,0
3228,67,0.15353965,"40-49,999",M,S,0
3229,70,7.683051682,"30-39,999",M,S,0
3230,69,8.838374369,"70-79,999",M,M,0
3231,68,11.83638908,"150 - 174,999",M,M,0
3232,73,4.257986513,"50-59,999",F,M,0
3233,67,4.889839259,"50-59,999",F,S,0
3234,65,17.81518567,"90-99,999",M,M,0
3235,71,1.235327403,"90-99,999",F,M,0
3236,70,10.30814427,"100-149,999",M,M,0
3237,74,8.614183298,"175 - 199,999",M,,0
3238,67,14.71252458,"100-149,999",M,S,0
3239,66,10.76155548,,F,S,0
3240,65,13.20522492,"20-29,999",F,M,0
3241,72,9.259444955,"70-79,999",M,M,0
3242,65,18.70596518,"100-149,999",M,M,0
3243,94,19.62585706,"70-79,999",F,M,0
3244,75,0.775171387,"90-99,999",F,M,0
3245,88,3.187884024,"40-49,999",M,M,0
3246,65,23.47610898,"20-29,999",M,S,1
3247,89,12.99162961,"10-19,999",F,S,1
3248,82,26.70019924,"150 - 174,999",M,M,1
3249,68,24.93453135,"40-49,999",F,S,1
3250,84,4.034605813,"50-59,999",F,M,1
3251,73,5.272456806,"50-59,999",F,M,1
3252,66,4.703075672,"175 - 199,999",M,M,1
3253,70,13.58865036,"70-79,999",,M,0
3254,88,5.936691416,,F,,0
3255,67,5.328457476,"90-99,999",M,M,0
3256,69,20.82979386,"100-149,999",M,M,0
3257,76,19.81715306,"10-19,999",F,S,0
3258,86,4.751001114,"30-39,999",F,S,0
3259,88,5.783339703,"50-59,999",M,M,0
3260,72,4.32875577,"20-29,999",M,S,0
3261,70,23.07506037,"40-49,999",F,M,0
3262,65,17.13111698,,M,,0
3263,87,14.85470382,"50-59,999",F,S,0
3264,88,27.84667616,"10-19,999",F,S,0
3265,86,2.450459097,"10-19,999",F,S,1
3266,82,4.835362557,"90-99,999",M,S,1
3267,87,1.785389434,"30-39,999",M,M,1
3268,86,6.650153837,"50-59,999",F,M,1
3269,74,1.544219413,"60-69,999",F,M,1
3270,92,4.305749728,"10-19,999",F,M,1
3271,71,4.954465088,"10-19,999",F,S,1
3272,68,5.881259317,"150 - 174,999",M,M,0
3273,71,3.75774835,"40-49,999",M,M,0
3274,74,11.20144707,"50-59,999",M,M,0
3275,83,17.62808731,"90-99,999",F,M,0
3276,67,18.24297946,"50-59,999",M,M,0
3277,74,23.2866926,,M,S,0
3278,72,1.395696415,"50-59,999",M,M,0
3279,66,27.20632067,"90-99,999",F,M,0
3280,74,1.985341042,"60-69,999",F,M,0
3281,83,2.513221524,"50-59,999",M,M,0
3282,71,2.448876793,,M,S,0
3283,66,9.905653276,"90-99,999",M,M,0
3284,70,4.684139054,Under $10k,F,,0
3285,65,23.22408973,"150 - 174,999",M,M,0
3286,69,14.35154335,,M,,0
3287,80,5.902579789,"40-49,999",M,S,0
3288,70,24.76963877,"40-49,999",F,S,0
3289,77,9.388713126,"100-149,999",M,M,0
3290,69,3.687452784,"50-59,999",F,M,0
3291,82,5.24223671,,,,0
3292,65,15.82047064,"90-99,999",F,M,0
3293,79,0.735732145,"20-29,999",F,M,1
3294,79,11.81494076,"70-79,999",M,M,1
3295,82,1.121996846,"90-99,999",M,M,1
3296,65,18.49906689,,M,,1
3297,78,0.373561556,"60-69,999",M,M,1
3298,85,2.373556322,"10-19,999",F,S,1
3299,81,2.682867008,"60-69,999",M,M,1
3300,75,5.577517484,"50-59,999",M,M,1
3301,70,12.20469649,"100-149,999",F,M,0
3302,66,7.582963875,"90-99,999",M,M,0
3303,72,7.435426381,"40-49,999",F,S,0
3304,68,25.03635336,"90-99,999",F,M,0
3305,79,13.24031592,"10-19,999",M,S,0
3306,79,0.474349106,"10-19,999",M,S,0
3307,65,8.641228777,"90-99,999",F,M,0
3308,72,0.233932424,"60-69,999",M,S,0
3309,77,6.774978569,"50-59,999",M,M,0
3310,79,15.89669577,"10-19,999",F,S,0
3311,76,5.854324813,,M,,0
3312,72,7.149487204,"175 - 199,999",F,M,0
3313,80,4.524075119,"10-19,999",F,M,0
3314,65,3.108379905,"20-29,999",F,S,0
3315,89,5.745190211,"90-99,999",M,S,0
3316,77,10.08404154,"40-49,999",M,S,0
3317,86,4.871665882,"100-149,999",F,M,0
3318,76,5.648402683,"90-99,999",F,M,0
3319,74,20.35134702,"100-149,999",F,M,0
3320,85,4.88575207,"90-99,999",M,M,0
3321,75,0.869334821,"50-59,999",F,M,0
3322,67,8.075810332,"90-99,999",F,M,0
3323,69,4.950208898,"100-149,999",F,S,0
3324,68,4.281281827,"50-59,999",M,S,0
3325,69,5.673234135,"70-79,999",F,S,0
3326,74,2.245033907,"100-149,999",F,M,0
3327,78,14.88292168,"10-19,999",F,M,1
3328,66,1.192103274,"90-99,999",F,M,1
3329,78,5.605737063,250k+,M,S,1
3330,85,12.98690689,"10-19,999",M,M,1
3331,78,13.04300361,"20-29,999",F,S,1
3332,81,3.589789467,"10-19,999",M,M,1
3333,85,2.662243885,"70-79,999",F,M,1
3334,74,3.320271321,"90-99,999",F,M,1
3335,79,10.76191275,"40-49,999",M,S,0
3336,86,2.710464628,"150 - 174,999",F,M,0
3337,66,11.70036745,,F,,0
3338,72,13.50442315,"30-39,999",M,M,0
3339,88,11.92382218,"40-49,999",M,,0
3340,78,8.577627267,"50-59,999",F,M,0
3341,73,4.177476369,"100-149,999",M,M,0
3342,68,13.35212231,"50-59,999",F,S,0
3343,74,8.985976475,"90-99,999",F,M,0
3344,67,13.5135213,250k+,M,M,0
3345,76,13.57525352,"100-149,999",M,M,0
3346,83,12.17081101,"60-69,999",M,M,0
3347,77,8.009880958,"30-39,999",M,M,0
3348,79,5.500530117,250k+,M,S,0
3349,69,26.429064,"100-149,999",M,M,0
3350,78,6.214678867,"30-39,999",M,S,0
3351,90,2.921602269,,F,,0
3352,82,6.914265454,"100-149,999",F,M,1
3353,80,13.84017446,"30-39,999",F,M,1
3354,85,4.546651492,"20-29,999",F,S,1
3355,87,3.570424857,"30-39,999",F,S,1
3356,78,20.62423063,"10-19,999",M,S,1
3357,92,10.70184179,250k+,M,M,0
3358,88,8.656231025,"70-79,999",F,S,0
3359,73,4.853741379,"175 - 199,999",F,M,0
3360,69,6.953858082,"90-99,999",F,S,0
3361,79,4.747282899,"90-99,999",F,M,0
3362,70,8.518553792,"30-39,999",M,S,0
3363,69,4.108115751,"100-149,999",M,,0
3364,78,10.50020155,"90-99,999",M,M,0
3365,70,0.607555675,"100-149,999",F,M,0
3366,66,4.313403819,"175 - 199,999",M,S,0
3367,70,2.298673806,"200 - 249,999",M,S,0
3368,78,0.525726108,"40-49,999",M,M,0
3369,78,4.943727657,"90-99,999",F,M,0
3370,89,23.59143085,"10-19,999",F,S,0
3371,79,6.163519218,"50-59,999",M,M,0
3372,74,4.481828485,"90-99,999",F,M,0
3373,70,8.354597964,Under $10k,M,S,0
3374,78,10.25501277,"40-49,999",F,M,0
3375,66,4.267262007,"175 - 199,999",M,M,0
3376,65,14.49382897,"40-49,999",M,M,0
3377,87,15.5310816,,M,,0
3378,94,10.91530992,"30-39,999",M,M,0
3379,82,3.86054601,"100-149,999",M,M,0
3380,82,11.92384711,"10-19,999",M,M,0
3381,65,16.57504874,"100-149,999",M,S,0
3382,74,7.608462301,"100-149,999",M,S,1
3383,68,6.787150968,"90-99,999",F,M,1
3384,76,4.112317161,"100-149,999",M,M,1
3385,81,2.146332417,"90-99,999",M,M,1
3386,74,3.361513908,Under $10k,M,M,1
3387,81,6.813057229,"10-19,999",F,S,1
3388,73,7.682549726,"50-59,999",M,M,1
3389,76,25.6070787,"10-19,999",F,S,0
3390,75,2.181094852,"30-39,999",F,S,0
3391,66,5.995150743,250k+,M,M,0
3392,72,3.978212587,"90-99,999",F,S,0
3393,86,4.504257109,Under $10k,M,S,0
3394,82,4.544287393,"50-59,999",M,M,0
3395,71,2.649957999,"90-99,999",F,M,0
3396,79,5.764458944,"20-29,999",M,M,0
3397,79,11.36914357,"70-79,999",M,M,0
3398,84,25.41023437,"30-39,999",F,S,0
3399,67,5.552991093,"100-149,999",M,M,0
3400,70,4.215391556,"100-149,999",F,S,0
3401,77,27.20459606,,F,,0
3402,66,4.264947204,"90-99,999",F,M,0
3403,93,1.223254796,"10-19,999",M,S,0
3404,90,7.835263728,"10-19,999",F,S,0
3405,76,5.474482616,250k+,M,M,0
3406,70,17.70957349,"100-149,999",F,S,0
3407,65,0.269565374,"90-99,999",M,M,0
3408,90,7.695285637,"10-19,999",F,M,0
3409,71,6.035586274,"30-39,999",F,S,0
3410,94,20.15261946,,M,S,0
3411,83,7.653186364,"100-149,999",F,,0
3412,76,4.96469977,"50-59,999",M,S,0
3413,84,5.195414432,"70-79,999",F,M,0
3414,89,3.255704555,,F,S,0
3415,69,4.470029856,"90-99,999",F,M,0
3416,83,20.01514193,"90-99,999",M,M,0
3417,79,4.480627768,"70-79,999",M,S,0
3418,86,17.96972156,"30-39,999",M,S,0
3419,78,12.57360831,"50-59,999",M,S,1
3420,72,10.12142005,"50-59,999",M,M,1
3421,65,5.737458467,"90-99,999",F,M,1
3422,88,4.342705834,"100-149,999",F,M,1
3423,73,6.670956419,"50-59,999",M,M,1
3424,76,1.784995619,"80-89,999",F,M,1
3425,81,7.679843849,"40-49,999",M,M,1
3426,80,16.34900927,"40-49,999",M,,1
3427,85,1.301889199,"10-19,999",F,M,0
3428,69,6.377411611,"100-149,999",M,M,0
3429,68,1.080417899,"20-29,999",F,S,0
3430,68,0.331161416,"90-99,999",M,M,0
3431,82,26.86388447,,M,,0
3432,66,3.255409016,"90-99,999",F,S,0
3433,80,5.788016657,"40-49,999",F,M,0
3434,80,12.79914409,"40-49,999",F,M,0
3435,72,24.68953319,"90-99,999",F,M,0
3436,69,3.05766103,"90-99,999",M,S,0
3437,67,17.36242509,,M,M,0
3438,70,13.71014979,"50-59,999",F,M,0
3439,66,6.248002092,"100-149,999",F,M,0
3440,68,9.63096527,"90-99,999",F,M,0
3441,91,4.674596806,"70-79,999",M,M,1
3442,87,12.05781772,"60-69,999",F,S,1
3443,66,21.44684596,"90-99,999",M,M,1
3444,75,1.28392118,"200 - 249,999",M,M,0
3445,81,7.040223421,"20-29,999",M,S,0
3446,65,6.458480053,250k+,M,S,0
3447,65,1.478647955,"100-149,999",F,S,0
3448,70,2.209070286,"90-99,999",M,S,0
3449,79,8.255428467,,M,M,0
3450,68,1.704181874,,F,,0
3451,77,5.02029836,"100-149,999",F,M,0
3452,69,12.97403582,"70-79,999",F,M,0
3453,67,0.912528898,,F,M,0
3454,79,27.22417255,"100-149,999",M,M,0
3455,80,1.464663289,"40-49,999",M,M,0
3456,83,3.119861691,"40-49,999",M,S,0
3457,76,5.495380255,250k+,M,S,0
3458,66,8.636341779,"30-39,999",M,S,0
3459,70,13.54701719,"90-99,999",F,M,0
3460,89,7.834669149,"60-69,999",M,M,1
3461,70,0.655207219,"50-59,999",M,M,1
3462,78,4.628694008,"30-39,999",M,S,1
3463,82,0.416565079,,M,M,1
3464,80,18.34732666,"20-29,999",F,M,1
3465,79,9.446442331,"100-149,999",M,M,1
3466,79,13.48076962,"20-29,999",M,M,1
3467,93,4.094882785,"70-79,999",M,S,1
3468,86,1.912104761,"90-99,999",M,M,0
3469,69,1.079479278,"100-149,999",M,M,0
3470,88,28.93679845,"60-69,999",F,M,0
3471,76,3.736258714,"90-99,999",M,M,0
3472,75,2.955814731,"100-149,999",F,M,0
3473,87,1.678609282,"30-39,999",F,S,0
3474,69,8.757363862,"100-149,999",M,S,0
3475,75,8.159259096,"20-29,999",M,M,0
3476,68,2.032594286,"60-69,999",F,M,0
3477,65,17.94561219,"40-49,999",F,M,0
3478,72,13.47457455,"40-49,999",F,M,0
3479,82,6.708814538,"30-39,999",M,S,0
3480,72,7.766911163,"100-149,999",F,S,0
3481,73,25.35185646,"10-19,999",F,M,0
3482,65,12.18472803,"50-59,999",M,M,0
3483,89,9.26454047,"20-29,999",F,M,0
3484,70,4.396691,Under $10k,F,S,0
3485,78,4.845598078,250k+,M,M,0
3486,66,4.430195872,"200 - 249,999",M,M,0
3487,75,12.4749061,"70-79,999",M,M,0
3488,77,18.28392693,250k+,M,M,0
3489,76,5.772519434,"20-29,999",M,S,1
3490,77,24.84767255,"40-49,999",M,M,1
3491,65,19.40685141,"70-79,999",M,S,1
3492,82,3.053897683,"100-149,999",M,M,1
3493,83,11.40816641,"10-19,999",F,S,1
3494,82,5.424496592,"90-99,999",M,M,1
3495,85,10.82043572,"50-59,999",M,M,1
3496,86,0.981447783,"100-149,999",M,S,1
3497,82,4.771953421,"90-99,999",F,M,0
3498,76,16.66061109,"70-79,999",F,M,0
3499,65,6.78126389,"100-149,999",F,S,0
3500,82,3.607832687,"100-149,999",M,M,0
3501,72,4.850398436,"20-29,999",M,M,0
3502,79,9.581683242,"10-19,999",F,M,0
3503,69,3.818376259,"150 - 174,999",F,M,0
3504,81,28.23500341,"100-149,999",M,S,0
3505,69,3.514043682,"90-99,999",M,S,0
3506,72,5.267929326,"20-29,999",F,S,0
3507,66,11.20946331,"100-149,999",F,S,0
3508,74,4.942539654,"10-19,999",F,S,0
3509,80,29.59977482,"40-49,999",M,S,0
3510,82,1.325527337,"50-59,999",F,M,0
3511,88,12.14138086,,M,S,0
3512,85,3.558235524,"70-79,999",M,M,0
3513,73,5.797117335,"50-59,999",F,M,0
3514,75,20.00931915,"40-49,999",F,M,0
3515,89,27.19692978,,F,,0
3516,69,1.973098977,"100-149,999",F,M,0
3517,71,7.57234266,"100-149,999",M,M,0
3518,73,7.846485184,"100-149,999",F,S,0
3519,70,3.36983738,"200 - 249,999",F,S,0
3520,67,4.382082856,"90-99,999",M,S,0
3521,74,0.161442373,"100-149,999",M,M,0
3522,69,4.61558361,"175 - 199,999",F,M,0
3523,69,7.782928965,"90-99,999",F,S,0
3524,71,18.63739022,"100-149,999",F,M,0
3525,80,10.61667701,"100-149,999",M,M,0
3526,74,11.39808472,,M,M,0
3527,70,4.650107476,"100-149,999",M,M,0
3528,79,14.23584796,"70-79,999",F,S,0
3529,65,10.23009438,,M,,0
3530,73,8.277438667,"100-149,999",F,M,0
3531,80,6.177416836,"50-59,999",M,M,0
3532,69,3.726437205,"90-99,999",M,M,0
3533,93,3.469110893,"40-49,999",M,M,0
3534,66,14.21352795,"100-149,999",M,M,0
3535,78,9.239934442,"90-99,999",F,S,0
3536,65,9.465711772,"100-149,999",M,S,0
3537,78,9.795637397,"30-39,999",F,M,0
3538,71,4.885310039,"50-59,999",F,S,0
3539,66,7.011015476,"175 - 199,999",F,,0
3540,91,10.88115994,"70-79,999",M,M,0
3541,67,0.859916213,"90-99,999",F,M,0
3542,70,4.502344615,"90-99,999",F,M,0
3543,79,5.822094905,"150 - 174,999",F,S,0
3544,84,1.419504027,"10-19,999",F,S,0
3545,68,6.910798504,"200 - 249,999",M,M,0
3546,75,3.557682001,"50-59,999",M,M,0
3547,71,9.694799318,,M,,0
3548,78,2.34603507,250k+,M,,0
3549,78,13.58132602,,M,S,0
3550,70,5.248065843,"70-79,999",F,S,0
3551,69,4.564846374,"40-49,999",F,M,0
3552,90,5.156929908,"40-49,999",M,M,0
3553,69,3.472677818,"50-59,999",M,M,0
3554,69,9.694730358,,M,S,0
3555,92,15.73844314,"30-39,999",F,S,0
3556,71,14.00879828,"90-99,999",F,M,0
3557,69,12.00470542,"100-149,999",M,S,0
3558,80,1.829151117,"90-99,999",F,M,0
3559,69,2.655261258,"60-69,999",F,S,0
3560,69,18.03140389,"40-49,999",M,M,0
3561,66,5.046396123,"150 - 174,999",M,S,0
3562,81,5.268076964,"50-59,999",F,S,0
3563,90,1.521689204,250k+,M,S,0
3564,93,8.238003152,"70-79,999",F,S,0
3565,87,2.915192167,,,,0
3566,73,18.65988762,"50-59,999",F,S,0
3567,91,8.007971782,"200 - 249,999",M,M,0
3568,66,5.713049439,"30-39,999",F,S,0
3569,65,24.96673645,"30-39,999",F,,0
3570,67,10.15869759,"10-19,999",F,M,0
3571,71,5.758006109,"90-99,999",M,M,0
3572,72,12.47014521,"90-99,999",F,M,0
3573,80,24.37428951,"40-49,999",F,M,0
3574,80,23.96412159,"10-19,999",F,S,0
3575,70,0.854000896,"10-19,999",F,S,0
3576,68,7.468680889,"100-149,999",F,M,0
3577,72,0.723226913,"90-99,999",M,S,0
3578,94,11.72029361,"20-29,999",M,S,0
3579,69,5.147497759,Under $10k,F,S,0
3580,70,16.92789034,,F,,0
3581,83,4.685708687,,M,S,0
3582,73,13.92896079,,F,,0
3583,66,3.654285549,"40-49,999",M,M,0
3584,79,3.807622583,"10-19,999",F,S,0
3585,75,1.792000171,"60-69,999",M,M,0
3586,89,4.056133822,,M,,0
3587,88,15.9129087,"10-19,999",M,M,0
3588,72,7.440108523,"20-29,999",F,S,0
3589,75,3.321886634,"175 - 199,999",F,M,0
3590,87,10.21024454,"20-29,999",M,M,0
3591,75,22.16218308,,F,M,0
3592,80,6.403660572,"20-29,999",M,,0
3593,67,1.769936119,"90-99,999",M,S,0
3594,70,1.107961744,"90-99,999",M,M,0
3595,93,18.33088012,"200 - 249,999",F,S,0
3596,80,2.652728769,"175 - 199,999",M,M,0
3597,65,3.884234905,"70-79,999",M,S,0
3598,90,4.173583312,,M,,0
3599,77,2.673841385,"10-19,999",F,S,0
3600,69,24.62344119,"90-99,999",M,M,0
3601,80,5.39350209,"50-59,999",M,M,0
3602,83,3.315435749,"10-19,999",F,M,0
3603,78,15.27075386,"70-79,999",F,S,0
3604,85,24.49595029,"20-29,999",M,M,0
